DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;3;75;0;0;2;16.147727272727263;2;0.0;400.0;400.0;
5;3;76;0;0;2;16.37499999999999;2;0.0;400.0;400.0;
5;3;77;0;0;5;16.60227272727272;5;0.0;400.0;400.0;
5;3;78;0;0;5;17.17045454545454;5;0.0;400.0;400.0;
5;3;79;0;0;6;17.738636363636353;6;0.0;400.0;400.0;
5;3;80;0;1;8;18.420454545454536;8;0.0;375.0;0.0;
5;3;81;0;1;8;19.32954545454545;8;0.0;375.0;0.0;
5;3;82;0;1;11;20.238636363636356;11;0.0;363.6363636363636;0.0;
5;3;83;0;1;11;21.488636363636353;11;0.0;363.6363636363636;0.0;
5;3;84;0;1;13;22.73863636363636;13;0.0;369.2307692307692;0.0;
5;3;85;0;1;15;24.215909090909086;15;0.0;360.0;0.0;
5;3;86;0;1;16;25.920454545454543;16;0.0;350.0;0.0;
5;3;87;0;1;17;27.738636363636363;17;0.0;352.94117647058823;0.0;
5;3;88;0;1;17;29.67045454545454;17;0.0;352.94117647058823;0.0;
5;3;89;0;1;18;31.602272727272727;18;0.0;333.3333333333333;0.0;
5;3;90;0;1;19;33.647727272727266;19;0.0;336.8421052631579;0.0;
5;3;91;0;1;19;35.80681818181818;19;0.0;315.7894736842105;0.0;
5;3;92;0;1;20;37.965909090909086;20;0.0;300.0;0.0;
5;3;93;0;1;20;40.23863636363636;20;0.0;290.0;0.0;
5;3;94;0;1;20;42.51136363636363;20;0.0;280.0;0.0;
5;3;95;0;1;20;44.7840909090909;20;0.0;280.0;0.0;
5;3;96;0;1;20;47.05681818181818;20;0.0;270.0;0.0;
5;4;1;0;1;20;60.0;20;0.0;200.0;0.0;
5;4;2;0;1;20;62.272727272727266;20;0.0;200.0;0.0;
5;4;3;0;1;20;64.54545454545453;20;0.0;200.0;0.0;
5;4;4;0;1;20;66.81818181818178;20;0.0;200.0;0.0;
5;4;5;0;1;20;69.09090909090908;20;0.0;200.0;0.0;
5;4;6;0;1;20;71.36363636363635;20;0.0;200.0;0.0;
5;4;7;0;1;20;73.63636363636358;20;0.0;200.0;0.0;
5;4;8;0;1;20;75.9090909090909;20;0.0;200.0;0.0;
5;4;9;0;1;20;78.18181818181817;20;0.0;200.0;0.0;
5;4;10;0;1;20;80.45454545454542;20;0.0;100.0;0.0;
5;4;11;0;1;20;82.72727272727269;20;0.0;100.0;0.0;
5;4;12;0;1;20;84.99999999999997;20;0.0;100.0;0.0;
5;4;13;0;1;20;87.27272727272724;20;0.0;100.0;0.0;
5;4;14;0;1;20;89.54545454545449;20;0.0;100.0;0.0;
5;4;15;0;1;20;91.81818181818174;20;0.0;100.0;0.0;
5;4;16;0;1;20;94.09090909090901;20;0.0;100.0;0.0;
5;4;17;0;1;20;96.36363636363627;20;0.0;100.0;0.0;
5;4;18;0;1;20;98.63636363636353;20;0.0;100.0;0.0;
5;4;19;0;1;20;100.0;20;0.0;100.0;0.0;
5;4;20;0;1;20;100.0;20;0.0;100.0;0.0;
5;4;21;0;1;20;100.0;20;0.0;100.0;0.0;
5;4;22;0;1;20;100.0;20;0.0;100.0;0.0;
5;4;23;0;1;20;100.0;20;0.0;100.0;0.0;
5;4;24;0;1;20;100.0;20;0.0;100.0;0.0;
5;4;25;0;1;20;100.0;20;400.0;100.0;0.0;
5;4;26;0;1;19;95.19318181818183;19;0.0;100.0;0.0;
5;4;27;0;1;19;95.19318181818183;19;0.0;100.0;0.0;
5;4;28;0;1;19;95.19318181818183;19;0.0;100.0;0.0;
5;4;29;0;1;19;95.19318181818183;19;400.0;100.0;0.0;
5;4;30;0;1;18;90.5909090909091;18;0.0;100.0;0.0;
5;4;31;0;1;18;90.5909090909091;18;400.0;100.0;0.0;
5;4;32;0;1;17;86.29545454545453;17;0.0;100.0;0.0;
5;4;33;0;1;17;86.29545454545453;17;0.0;100.0;0.0;
5;4;34;0;1;17;86.29545454545453;17;400.0;100.0;0.0;
5;4;35;0;1;16;81.79545454545453;16;400.0;100.0;0.0;
5;4;36;1;1;15;77.49999999999999;15;1200.0;100.0;0.0;
5;4;37;0;1;11;59.511363636363626;11;1600.0;100.0;0.0;
5;4;38;0;1;7;41.81818181818181;7;800.0;100.0;0.0;
5;4;39;0;0;5;33.94318181818181;5;0.0;100.0;400.0;
5;4;40;0;0;5;33.94318181818181;5;400.0;100.0;400.0;
5;4;41;0;0;4;29.85227272727272;4;0.0;100.0;400.0;
5;4;42;0;0;4;29.85227272727272;4;800.0;100.0;400.0;
5;4;43;0;0;2;22.488636363636353;2;400.0;100.0;400.0;
5;4;44;0;1;1;18.909090909090896;1;0.0;100.0;0.0;
5;4;45;0;1;1;18.909090909090896;1;0.0;100.0;0.0;
5;4;46;0;1;1;18.909090909090896;1;0.0;100.0;0.0;
5;4;47;0;1;1;18.909090909090896;1;0.0;100.0;0.0;
5;4;48;0;1;1;18.909090909090896;1;0.0;100.0;0.0;
5;4;49;0;1;1;18.909090909090896;1;400.0;100.0;0.0;
5;4;50;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;51;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;52;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;53;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;54;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;55;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;56;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;57;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;58;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;59;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;60;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;61;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;62;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;63;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;64;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;65;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;66;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;67;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;68;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;69;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;70;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;71;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;72;0;1;0;14.61363636363635;0;0.0;0.0;0.0;
5;4;73;0;1;1;14.61363636363635;1;0.0;400.0;0.0;
5;4;74;0;0;2;14.727272727272714;2;0.0;400.0;400.0;
5;4;75;0;0;5;14.954545454545444;5;0.0;400.0;400.0;
5;4;76;0;0;6;15.522727272727263;6;0.0;400.0;400.0;
5;4;77;0;0;6;16.20454545454544;6;0.0;400.0;400.0;
5;4;78;0;1;8;16.886363636363626;8;0.0;400.0;0.0;
5;4;79;0;1;11;17.795454545454533;11;0.0;400.0;0.0;
5;4;80;0;1;13;19.045454545454533;13;0.0;384.61538461538464;0.0;
5;4;81;0;1;14;20.522727272727266;14;0.0;385.7142857142857;0.0;
5;4;82;0;1;15;22.113636363636353;15;0.0;373.3333333333333;0.0;
5;4;83;0;1;17;23.818181818181806;17;0.0;364.70588235294116;0.0;
5;4;84;0;1;17;25.749999999999993;17;0.0;364.70588235294116;0.0;
5;4;85;0;1;18;27.681818181818176;18;0.0;355.55555555555554;0.0;
5;4;86;0;1;18;29.72727272727272;18;0.0;344.44444444444446;0.0;
5;4;87;0;1;19;31.77272727272727;19;0.0;347.36842105263156;0.0;
5;4;88;0;1;19;33.93181818181817;19;0.0;336.8421052631579;0.0;
5;4;89;0;1;19;36.09090909090908;19;0.0;326.3157894736842;0.0;
5;4;90;0;1;19;38.25;19;0.0;294.7368421052632;0.0;
5;4;91;0;1;19;40.40909090909091;19;0.0;263.1578947368421;0.0;
5;4;92;0;1;20;42.56818181818181;20;0.0;270.0;0.0;
5;4;93;0;1;20;44.840909090909086;20;0.0;250.0;0.0;
5;4;94;0;1;20;47.11363636363637;20;0.0;250.0;0.0;
5;4;95;0;1;20;49.38636363636363;20;0.0;250.0;0.0;
5;4;96;0;1;20;51.6590909090909;20;0.0;250.0;0.0;
5;5;1;0;1;20;60.0;20;0.0;200.0;0.0;
5;5;2;0;1;20;62.272727272727266;20;0.0;200.0;0.0;
5;5;3;0;1;20;64.54545454545453;20;0.0;200.0;0.0;
5;5;4;0;1;20;66.81818181818178;20;0.0;200.0;0.0;
5;5;5;0;1;20;69.09090909090908;20;0.0;200.0;0.0;
