DayTraining;Day;Step;discEV;TransformerLoad;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;energyCosts;
5;3;28;0;4600.0;2;18884.990926196315;27;680.0;2.7413541906295524;50.0;0.56;
5;3;29;0;16100.0;7;17638.261005619446;19;330.0;2.261087501362101;50.0;1.9600000000000002;
5;3;30;0;6900.0;3;16229.517022288526;9;160.0;2.18541522889349;50.0;0.8400000000000001;
5;3;31;0;0.0;0;15480.968660408178;4;80.0;1.8115942028985506;50.0;0.0;
5;3;32;0;0.0;0;15161.694212302858;2;40.0;1.8115942028985506;50.0;0.0;
5;3;33;0;0.0;0;15012.98617821632;1;0.0;0.0;50.0;0.0;
5;3;34;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;35;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;36;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;37;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;38;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;39;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;40;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;41;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;42;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;43;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;44;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;45;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;46;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;47;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;48;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;49;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;50;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;51;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;52;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;53;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;54;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;55;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;56;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;57;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;58;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;59;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;60;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;61;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;62;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;63;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;64;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;65;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;66;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;67;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;68;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;69;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;70;0;0.0;0;14860.50875463943;0;0.0;0.0;0.0;0.0;
5;3;71;0;2300.0;1;14860.50875463943;1;30.0;3.16205533596838;50.0;0.55;
5;3;72;0;4600.0;2;14879.675421306098;2;60.0;3.16205533596838;50.0;1.1;
5;3;73;0;13800.0;6;14918.00875463943;6;140.0;2.120890774125133;50.0;4.92;
5;3;74;0;36800.0;16;15033.00875463943;18;420.0;2.2878127331997953;50.0;13.120000000000003;
5;3;75;0;55200.0;24;15339.675421306098;28;680.0;2.3355047215068416;7.142857142857143;19.680000000000003;
5;3;76;0;57500.0;25;15799.675421306094;30;780.0;2.3712737127371266;8.333333333333334;20.500000000000004;
5;3;77;0;52900.0;23;16278.84208797276;30;820.0;2.471426888181924;11.666666666666666;18.860000000000003;
5;3;78;0;50600.0;22;16719.675421306092;30;850.0;2.521503475904323;13.333333333333334;18.040000000000003;
5;3;79;0;48300.0;21;17138.7386643741;30;850.0;2.571580063626722;15.0;17.220000000000002;
5;3;80;0;48300.0;21;17541.238664374105;30;860.0;2.571580063626722;15.0;17.220000000000002;
5;3;81;0;34500.0;15;17943.738664374105;30;870.0;2.872039589961115;50.0;12.300000000000002;
5;3;82;0;36800.0;16;18231.238664374105;30;930.0;2.8219630022387165;50.0;13.120000000000003;
5;3;83;0;25300.0;11;18484.458030996688;30;960.0;3.072345940850711;50.0;9.020000000000001;
5;3;84;0;20700.0;9;18677.66922656192;30;980.0;3.172499116295509;50.0;7.380000000000001;
5;3;85;0;9200.0;4;18826.419102654527;30;990.0;3.4228820549075034;50.0;3.28;
5;3;86;0;4600.0;2;18901.1671100565;30;1000.0;3.5230352303523005;50.0;1.64;
5;3;87;0;2300.0;1;18931.122129194726;30;1000.0;3.5731118180746995;50.0;0.82;
5;3;88;0;2300.0;1;18950.288795861394;30;1000.0;3.5731118180746995;50.0;0.82;
5;3;89;0;4600.0;2;18969.455462528058;30;1010.0;3.59244620114185;50.0;1.1;
5;3;90;0;2300.0;1;18996.236292335856;30;1010.0;3.6078173034694743;50.0;0.55;
5;3;91;0;2300.0;1;19015.402959002524;30;1010.0;3.6078173034694743;50.0;0.55;
5;3;92;0;2300.0;1;19034.56962566919;30;1010.0;3.6078173034694743;50.0;0.55;
5;3;93;0;0.0;0;19053.736292335856;30;1010.0;3.6231884057970984;50.0;0.0;
5;3;94;0;0.0;0;19053.736292335856;30;1010.0;3.6231884057970984;50.0;0.0;
5;3;95;0;0.0;0;19053.736292335856;30;1010.0;3.6231884057970984;50.0;0.0;
5;3;96;0;0.0;0;19053.736292335856;30;1010.0;3.6231884057970984;50.0;0.0;
5;4;1;0;2300.0;1;19053.736292335856;30;1020.0;3.709454796411315;50.0;0.28;
5;4;2;0;2300.0;1;19072.902959002524;30;1020.0;3.709454796411315;50.0;0.28;
5;4;3;0;2300.0;1;19092.06962566919;30;1020.0;3.709454796411315;50.0;0.28;
5;4;4;0;2300.0;1;19111.236292335856;30;1020.0;3.709454796411315;50.0;0.28;
5;4;5;0;0.0;0;19130.402959002524;30;1020.0;3.6231884057970984;50.0;0.0;
5;4;6;0;0.0;0;19130.402959002524;30;1020.0;3.6231884057970984;50.0;0.0;
5;4;7;0;0.0;0;19130.402959002524;30;1020.0;3.6231884057970984;50.0;0.0;
5;4;8;0;0.0;0;19130.402959002524;30;1020.0;3.6231884057970984;50.0;0.0;
5;4;9;0;0.0;0;19130.402959002524;30;1020.0;3.6231884057970984;50.0;0.0;
5;4;10;0;0.0;0;19130.402959002524;30;1020.0;3.6231884057970984;50.0;0.0;
5;4;11;0;0.0;0;19130.402959002524;30;1020.0;3.6231884057970984;50.0;0.0;
5;4;12;0;0.0;0;19130.402959002524;30;1020.0;3.6231884057970984;50.0;0.0;
