DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;4;32;0;1;11;73.53409090909085;15;0.0;86.66666666666667;0.0;
5;4;33;0;1;11;74.64772727272722;15;0.0;86.66666666666667;0.0;
5;4;34;0;1;8;75.23863636363632;15;1200.0;76.66666666666667;0.0;
5;4;35;0;1;7;63.73863636363633;12;400.0;79.16666666666667;0.0;
5;4;36;0;1;7;59.84090909090905;11;800.0;81.81818181818181;0.0;
5;4;37;0;0;2;51.79545454545449;9;400.0;61.111111111111114;400.0;
5;4;38;0;0;3;47.87499999999996;8;400.0;68.75;400.0;
5;4;39;0;0;3;43.88636363636359;7;800.0;71.42857142857143;400.0;
5;4;40;0;0;3;36.10227272727269;5;0.0;80.0;400.0;
5;4;41;0;0;2;36.21590909090905;5;0.0;70.0;400.0;
5;4;42;0;0;4;36.21590909090905;5;1200.0;90.0;400.0;
5;4;43;0;1;1;24.36363636363632;2;400.0;75.0;0.0;
5;4;44;0;1;0;20.079545454545407;1;0.0;50.0;0.0;
5;4;45;0;1;1;20.079545454545407;1;0.0;100.0;0.0;
5;4;46;0;1;1;20.079545454545407;1;0.0;100.0;0.0;
5;4;47;0;1;0;20.079545454545407;1;0.0;50.0;0.0;
5;4;48;0;1;1;20.079545454545407;1;0.0;100.0;0.0;
5;4;49;0;1;0;20.079545454545407;1;0.0;50.0;0.0;
5;4;50;0;1;1;20.079545454545407;1;0.0;100.0;0.0;
5;4;51;0;1;0;20.079545454545407;1;0.0;50.0;0.0;
5;4;52;0;1;0;20.079545454545407;1;0.0;50.0;0.0;
5;4;53;0;1;1;20.079545454545407;1;0.0;100.0;0.0;
5;4;54;0;1;1;20.079545454545407;1;0.0;100.0;0.0;
5;4;55;0;1;1;20.079545454545407;1;0.0;100.0;0.0;
5;4;56;0;1;0;20.079545454545407;1;0.0;50.0;0.0;
5;4;57;0;1;0;20.079545454545407;1;0.0;50.0;0.0;
5;4;58;0;1;1;20.079545454545407;1;400.0;100.0;0.0;
5;4;59;0;1;0;16.2954545454545;0;0.0;0.0;0.0;
5;4;60;0;1;0;16.2954545454545;0;0.0;0.0;0.0;
5;4;61;0;1;0;16.2954545454545;0;0.0;0.0;0.0;
5;4;62;0;1;0;16.2954545454545;0;0.0;0.0;0.0;
5;4;63;0;1;0;16.2954545454545;0;0.0;0.0;0.0;
5;4;64;0;1;1;16.2954545454545;1;0.0;400.0;0.0;
5;4;65;0;1;0;16.409090909090864;1;0.0;0.0;0.0;
5;4;66;0;1;1;16.409090909090864;1;0.0;400.0;0.0;
5;4;67;0;1;0;16.522727272727227;1;0.0;0.0;0.0;
5;4;68;0;1;0;16.522727272727227;1;0.0;0.0;0.0;
5;4;69;0;0;2;16.522727272727227;2;0.0;400.0;400.0;
5;4;70;0;1;1;16.74999999999996;3;0.0;133.33333333333334;0.0;
5;4;71;0;0;3;16.863636363636324;4;0.0;300.0;400.0;
5;4;72;0;0;3;17.20454545454541;5;0.0;240.0;400.0;
5;4;73;0;0;4;17.545454545454508;5;0.0;320.0;400.0;
5;4;74;0;0;2;17.999999999999957;5;0.0;160.0;400.0;
5;4;75;0;0;3;18.227272727272688;6;0.0;200.0;400.0;
5;4;76;0;0;5;18.568181818181777;8;0.0;250.0;400.0;
5;4;77;0;1;7;19.136363636363594;12;0.0;233.33333333333334;0.0;
5;4;78;0;1;7;19.93181818181814;13;0.0;215.3846153846154;0.0;
5;4;79;0;0;3;20.72727272727269;14;0.0;85.71428571428571;400.0;
5;4;80;0;1;9;21.068181818181785;16;0.0;225.0;0.0;
